Metabolite,Compound_ID_X01,Original_Metabolite_Name,HMDB_ID,Known_Compound,Included_X01,Included_Pilot,Included_MESA2,Assay,Known,cv_percent,n_pools,missing_exam_1,missing_exam_5,missing_exam_6,missing_all_exams
C18_X2.Hydroxy.palmitic.acid,QI20172,2-Hydroxy palmitic acid,HMDB0031057,1,1,1,1,C18,1,4.506835019171753,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_X2.Hydroxystearic.acid,QI23371,2-Hydroxystearic acid,HMDB0062549,1,1,1,1,C18,1,10.212999720695402,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Levulinic.acid,QI7189,Levulinic acid,HMDB0000720,1,1,1,1,C18,1,3.4836926063903704,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_X3.oxooctadecanoate,QI21662,3-oxooctadecanoate,HMDB0010736,1,1,1,1,C18,1,8.91167127745133,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_X12.13.DiHOME,QI10656,"12,13-DiHOME",HMDB0004705,1,1,1,1,C18,1,4.874645399015394,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_X9.10.DiHOME,QI11077,"9,10-DiHOME",HMDB0004704,1,1,1,1,C18,1,5.469075317117152,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_X13.HODE,QI15122,13-HODE,HMDB0004667,1,1,1,1,C18,1,3.4334865392484732,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_X15.HETE,TF02,15-HETE,HMDB0003876,1,1,1,1,C18,1,7.630489556255771,503,0.32941176470588235,0.6219765031098825,0,0.34970129680897566
C18_Phytanic.acid,QI27764,Phytanic acid,HMDB0000801,1,1,1,1,C18,1,10.262862475551607,503,0.32941176470588235,0.598940336328035,0,0.34241585312545536
C18_X9.cis.Retinoic.acid,QI18481,9-cis-Retinoic acid,HMDB0002369,1,1,1,1,C18,1,13.280290469554862,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Sphingosine.1.phosphate,QI10349,Sphingosine 1-phosphate,HMDB0000277,1,1,1,1,C18,1,4.1052474015674285,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Glycoursodeoxycholic.acid,QI50555,Glycoursodeoxycholic acid,HMDB0000708,1,1,1,1,C18,1,9.735466305702115,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Glycochenodeoxycholic.acid,QI55567,Glycochenodeoxycholic acid,HMDB0000637,1,1,1,1,C18,1,3.3233720949881453,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Glycocholic.acid,QI50557,Glycocholic acid,HMDB0000138,1,1,1,1,C18,1,3.5303486295205655,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Taurodeoxycholic.acid,QI57489,Taurodeoxycholic acid,HMDB0000896,1,1,1,1,C18,1,2.716274522526467,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Taurochenodeoxycholic.acid,QI55829,Taurochenodeoxycholic acid,HMDB0000951,1,1,1,1,C18,1,6.018211968377043,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Androsterone.3.glucuronide,QI51272,Androsterone 3-glucuronide,HMDB0002829,1,1,1,1,C18,1,4.218315030179552,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Dehydroepiandrosterone.sulfate,QI52017,Dehydroepiandrosterone sulfate,HMDB0001032,1,1,1,1,C18,1,3.1476052670765218,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Pregnenolone.sulfate,QI10093,Pregnenolone sulfate,HMDB0000774,1,1,1,1,C18,1,2.774537295204147,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Mandelic.acid,TF04,Mandelic acid,HMDB0000703,1,1,1,1,C18,1,5.479882178529537,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Salicylic.acid,QI39458,Salicylic acid,HMDB0001895,1,1,1,1,C18,1,2.828986790652376,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_p.Hydroxyphenylacetic.acid,QI8942,p-Hydroxyphenylacetic acid,HMDB0000020,1,1,1,1,C18,1,6.89085514744446,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Theophylline,QI7157,Theophylline,HMDB0001889,1,1,1,1,C18,1,2.762140343268815,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_N.Formylmethionine,TF12,N-Formylmethionine,HMDB0001015,1,1,1,1,C18,1,5.300838287999874,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_alpha.N.Phenylacetylglutamine,QI8732,alpha-N-Phenylacetylglutamine,HMDB0006344,1,1,1,1,C18,1,2.374714667529036,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_gamma.CEHC,QI48701,gamma-CEHC,HMDB0001931,1,1,1,1,C18,1,3.48763099350409,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Saccharin,QI7931,Saccharin,HMDB0029723,1,1,1,1,C18,1,4.016433465896287,503,0.32941176470588235,0.5759041695461875,0.0664451827242525,0.34970129680897566
C18_Indoleacetic.acid,QI41112,Indoleacetic acid,HMDB0000197,1,1,1,1,C18,1,3.0411656305753993,503,0.32941176470588235,0.598940336328035,0,0.34241585312545536
C18_Phenyllactic.acid,QI38105,Phenyllactic acid,HMDB0000779,1,1,1,1,C18,1,2.24455125993269,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_carboxyibuprofen,QI44816,carboxyibuprofen,HMDB0060564,1,1,1,1,C18,1,3.409913124476485,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_Oxypurinol,QI4909,Oxypurinol,HMDB0000786,1,1,1,1,C18,1,4.305317648130838,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI08,QI08,NA,,0,1,1,1,C18,0,66.09018098534165,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI214,QI214,NA,,0,1,1,1,C18,0,47.01631149972424,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI317,QI317,NA,,0,1,1,1,C18,0,44.71439003298384,503,0.34509803921568627,0.5759041695461875,0,0.34241585312545536
C18_QI1419,QI1419,NA,,0,1,1,1,C18,0,11.830189164270852,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1516,QI1516,NA,,0,1,1,1,C18,0,12.562590384645633,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1939,QI1939,NA,,0,1,1,1,C18,0,19.45084345815429,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1596,QI1596,NA,,0,1,1,1,C18,0,4.462641310172619,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1601,QI1601,NA,,0,1,1,1,C18,0,2.504254858720125,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1618,QI1618,NA,,0,1,1,1,C18,0,6.330341099307221,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1621,QI1621,NA,,0,1,1,1,C18,0,5.991271736269826,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1622,QI1622,NA,,0,1,1,1,C18,0,6.939855146411516,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1606,QI1606,NA,,0,1,1,1,C18,0,6.87457947493149,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1610,QI1610,NA,,0,1,1,1,C18,0,3.448391332499369,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1615,QI1615,NA,,0,1,1,1,C18,0,3.711380806427255,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1617,QI1617,NA,,0,1,1,1,C18,0,4.827022466195744,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1624,QI1624,NA,,0,1,1,1,C18,0,3.5678093953792773,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1628,QI1628,NA,,0,1,1,1,C18,0,3.5220300586443987,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1630,QI1630,NA,,0,1,1,1,C18,0,4.286128163922592,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1633,QI1633,NA,,0,1,1,1,C18,0,7.6305501816815156,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1648,QI1648,NA,,0,1,1,1,C18,0,5.017707750803475,503,0.32941176470588235,0.5759041695461875,0.09966777408637872,0.356986740492496
C18_QI1649,QI1649,NA,,0,1,1,1,C18,0,6.497705360761709,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1651,QI1651,NA,,0,1,1,1,C18,0,10.132408094939924,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1652,QI1652,NA,,0,1,1,1,C18,0,4.132578519997481,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1655,QI1655,NA,,0,1,1,1,C18,0,4.620704625764195,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1657,QI1657,NA,,0,1,1,1,C18,0,7.2392298389961,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1665,QI1665,NA,,0,1,1,1,C18,0,14.109090877988567,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1669,QI1669,NA,,0,1,1,1,C18,0,6.701037825014157,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1675,QI1675,NA,,0,1,1,1,C18,0,9.369631810486696,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1678,QI1678,NA,,0,1,1,1,C18,0,8.75238892958075,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1684,QI1684,NA,,0,1,1,1,C18,0,9.166203801654744,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1707,QI1707,NA,,0,1,1,1,C18,0,16.978159868623262,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1710,QI1710,NA,,0,1,1,1,C18,0,3.451604798108147,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1718,QI1718,NA,,0,1,1,1,C18,0,2.7286834076146222,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1720,QI1720,NA,,0,1,1,1,C18,0,2.8246133562973776,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1721,QI1721,NA,,0,1,1,1,C18,0,3.4603507151396977,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1722,QI1722,NA,,0,1,1,1,C18,0,6.823017095566157,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1727,QI1727,NA,,0,1,1,1,C18,0,3.2688833913252555,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1729,QI1729,NA,,0,1,1,1,C18,0,4.152064743953005,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1731,QI1731,NA,,0,1,1,1,C18,0,5.245539856266592,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1735,QI1735,NA,,0,1,1,1,C18,0,4.946285546280182,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1745,QI1745,NA,,0,1,1,1,C18,0,4.963197516760907,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1746,QI1746,NA,,0,1,1,1,C18,0,7.870822542414277,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1780,QI1780,NA,,0,1,1,1,C18,0,9.023507879374362,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1784,QI1784,NA,,0,1,1,1,C18,0,9.639774249940066,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1714,QI1714,NA,,0,1,1,1,C18,0,2.22841409472076,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1716,QI1716,NA,,0,1,1,1,C18,0,3.949897213722623,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1723,QI1723,NA,,0,1,1,1,C18,0,3.1717973847346306,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1724,QI1724,NA,,0,1,1,1,C18,0,5.444347205311189,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1726,QI1726,NA,,0,1,1,1,C18,0,3.359561661123081,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1733,QI1733,NA,,0,1,1,1,C18,0,4.653636184670025,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1737,QI1737,NA,,0,1,1,1,C18,0,4.344854430993069,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
C18_QI1740,QI1740,NA,,0,1,1,1,C18,0,3.838173478369126,503,0.32941176470588235,0.5759041695461875,0,0.335130409441935
